,0,1,2,3,4,5,6,7,8,9,10,11
0,MLP,818,"[5, 500, 0.0001, 1000, (50,), False]",0.6289495450785774,0.6354809728746168,0.6281818448284315,0.6289495450785774,0.8829929555831775,"[0.27734375 0.72274368 0.65669014 0.60090961 0.73333333 0.24137931
 0.21990741 0.42086331 0.53692308 0.43657817]","[0.00321109 0.12618026 0.09924324 0.0513987  0.0523735  0.01115902
 0.01689827 0.03115476 0.03758741 0.01650923]","[[  71   77    9    6   58    8    2    2   15    8]
 [  12 2002  273  109  222   37   30   48   17   20]
 [   1  453 1865  261  122   36   16   46   30   10]
 [   0  129  435 1057   46    7   40   32    7    6]
 [   2  407   79  100 1837   15    7   13   19   26]
 [   0   21   21    1   11   63   59   26   56    3]
 [   0   19   19   34   10    1   95  138  100   16]
 [   1   30   17    2   14    1    3  117   82   11]
 [  20   20   37    8   16   22   28   56  349   94]
 [   2   20   28   10    3    5   12    7  104  148]]","              precision    recall  f1-score   support

           0       0.65      0.28      0.39       256
           1       0.63      0.72      0.67      2770
           2       0.67      0.66      0.66      2840
           3       0.67      0.60      0.63      1759
           4       0.79      0.73      0.76      2505
           5       0.32      0.24      0.28       261
           6       0.33      0.22      0.26       432
           7       0.24      0.42      0.31       278
           8       0.45      0.54      0.49       650
           9       0.43      0.44      0.43       339

    accuracy                           0.63     12090
   macro avg       0.52      0.48      0.49     12090
weighted avg       0.64      0.63      0.63     12090
"
0,MLP,818,"[5, 2304, 0.0001, 1000, (100,), False]",0.5891645988420182,0.5930137861706591,0.5882841308437705,0.5891645988420182,0.8648922682975914,"[0.31707317 0.7038365  0.65019278 0.45953594 0.72478907 0.
 0.22355769 0.18021201 0.48159509 0.45400593]","[0.01756163 0.08762499 0.06582224 0.07052214 0.12904906 0.01183232
 0.03357889 0.02202084 0.02762721 0.0222071 ]","[[  78   88   13   10   56    0    0    1    0    0]
 [ 134 1963  274   85  288    1   15    6    7   16]
 [  24  292 1855  366  262    4   19    7    2   22]
 [  13  136  203  812  565    3   22   11    0    2]
 [  35  224  104  142 1804  131   41    2    3    3]
 [   0    3    3   13   11    0  153   20   41   14]
 [   0   21    5   47   19    0   93  124   72   35]
 [   0   30    0    4    7    0   32   51  136   23]
 [   2   18    2   35   15    1   64   55  314  146]
 [   0    3    4   26   16    0   46   34   55  153]]","              precision    recall  f1-score   support

           0       0.27      0.32      0.29       246
           1       0.71      0.70      0.71      2789
           2       0.75      0.65      0.70      2853
           3       0.53      0.46      0.49      1767
           4       0.59      0.72      0.65      2489
           5       0.00      0.00      0.00       258
           6       0.19      0.22      0.21       416
           7       0.16      0.18      0.17       283
           8       0.50      0.48      0.49       652
           9       0.37      0.45      0.41       337

    accuracy                           0.59     12090
   macro avg       0.41      0.42      0.41     12090
weighted avg       0.59      0.59      0.59     12090
"
0,MLP,818,"[5, 5, 0.0001, 1000, (100,), False]",0.2942100909842845,0.2795298072894099,0.2801819302692223,0.2942100909842845,0.6548575627772473,"[0.01930502 0.50596745 0.25510923 0.32052007 0.20891365 0.01171875
 0.1452381  0.02857143 0.32519084 0.15522388]","[0.00540952 0.31227882 0.19736273 0.12285631 0.13699488 0.0075207
 0.01988003 0.01346317 0.03410582 0.02390472]","[[   5  108   71   20   53    0    0    0    0    2]
 [  11 1399  662  216  345    5   17   10   61   39]
 [  19 1188  724  295  466   11   40   12   64   19]
 [   2  508  352  567  257   23   14    7   22   17]
 [  14  648  541  655  525   38   51    1   27   13]
 [   3   49   39   41   10    3   27    9   58   17]
 [  10   80   56   27   34    7   61   49   60   36]
 [   0  102   19    1   37    0   25    8   58   30]
 [   2  132   42   11   54    5   43   45  213  108]
 [   3   97   44    2   56    0   15   26   40   52]]","              precision    recall  f1-score   support

           0       0.07      0.02      0.03       259
           1       0.32      0.51      0.40      2765
           2       0.28      0.26      0.27      2838
           3       0.31      0.32      0.31      1769
           4       0.29      0.21      0.24      2513
           5       0.03      0.01      0.02       256
           6       0.21      0.15      0.17       420
           7       0.05      0.03      0.04       280
           8       0.35      0.33      0.34       655
           9       0.16      0.16      0.16       335

    accuracy                           0.29     12090
   macro avg       0.21      0.20      0.20     12090
weighted avg       0.28      0.29      0.28     12090
"
0,MLP,818,"[5, 10, 0.0001, 1000, (100,), False]",0.40521091811414395,0.3989274953078115,0.39659962915032376,0.40521091811414395,0.7208269061391452,"[0.12       0.46726944 0.36901014 0.41595925 0.50260104 0.00390625
 0.08705882 0.01052632 0.65047022 0.21676301]","[0.01908784 0.21447721 0.14884628 0.0793374  0.15347722 0.01132331
 0.02288898 0.013723   0.05806846 0.00613079]","[[  30   97   50   25   46    0    1    0    0    1]
 [ 104 1292  560  220  453    6   25   18   80    7]
 [  62  907 1055  266  421   20   37   11   69   11]
 [  14  284  283  735  365   17   18   25   24    2]
 [  36  480  315  245 1256   75   15   32   41    4]
 [   3   25   12    4   72    1   50    6   74    9]
 [   3   56   40   43   58    4   37   44  134    6]
 [   0   73   44   11   10    1   17    3  116   10]
 [   0   57   40    4   26    8   55   11  415   22]
 [   4   21   30    1   21    3   49   15  127   75]]","              precision    recall  f1-score   support

           0       0.12      0.12      0.12       250
           1       0.39      0.47      0.43      2765
           2       0.43      0.37      0.40      2859
           3       0.47      0.42      0.44      1767
           4       0.46      0.50      0.48      2499
           5       0.01      0.00      0.01       256
           6       0.12      0.09      0.10       425
           7       0.02      0.01      0.01       285
           8       0.38      0.65      0.48       638
           9       0.51      0.22      0.30       346

    accuracy                           0.41     12090
   macro avg       0.29      0.28      0.28     12090
weighted avg       0.40      0.41      0.40     12090
"
0,MLP,818,"[5, 20, 0.0001, 1000, (100,), False]",0.4437551695616212,0.4410457121826505,0.43993652342421724,0.4437551695616212,0.7736117792846074,"[0.08300395 0.53513514 0.49752825 0.36111111 0.51134103 0.03875969
 0.29567308 0.14539007 0.37042683 0.3255132 ]","[0.01284109 0.18679549 0.18783755 0.0929692  0.11151718 0.01487492
 0.02492719 0.02100271 0.02221445 0.00825602]","[[  21  140   26    9   51    2    0    1    3    0]
 [  58 1485  475  236  376   27   31   34   33   20]
 [  57  692 1409  273  270   27   25   18   48   13]
 [   7  294  675  637   99   11   16    4    8   13]
 [  25  440  349  349 1285    6   22   11   16   10]
 [   0   23   25   15   77   10   26   48   32    2]
 [   1   33   70   47   36   40  123   21   31   14]
 [   3   36   28    9   29   14   87   41   26    9]
 [   0   52   60   16  101   31   48   89  243   16]
 [   1   30   31    6   29   18   36   22   57  111]]","              precision    recall  f1-score   support

           0       0.12      0.08      0.10       253
           1       0.46      0.54      0.50      2775
           2       0.45      0.50      0.47      2832
           3       0.40      0.36      0.38      1764
           4       0.55      0.51      0.53      2513
           5       0.05      0.04      0.05       258
           6       0.30      0.30      0.30       416
           7       0.14      0.15      0.14       282
           8       0.49      0.37      0.42       656
           9       0.53      0.33      0.40       341

    accuracy                           0.44     12090
   macro avg       0.35      0.32      0.33     12090
weighted avg       0.44      0.44      0.44     12090
"
0,MLP,818,"[5, 50, 0.0001, 1000, (100,), False]",0.6442514474772539,0.6458560252709152,0.6427120577478498,0.6442514474772539,0.9032580252082535,"[0.328125   0.60474308 0.72660099 0.66024915 0.70868347 0.3984375
 0.39099526 0.53900709 0.64769231 0.53892216]","[0.00701369 0.08445256 0.12813581 0.06063541 0.06412261 0.00904174
 0.01568392 0.01355014 0.03312937 0.01505614]","[[  84   95   16    8   35    0    8    1    9    0]
 [  50 1683  354  149  324   20   56   27   84   36]
 [  11  176 2065  285  170   28   19    8   65   15]
 [   1  110  429 1166   20    1   18    3    5   13]
 [  17  292  230  128 1771    2    9    9   23   18]
 [   1   21   14    4   25  102   37    3   44    5]
 [   2   19   54   25    9   12  165   88   39    9]
 [   0   32    7    0    7    0   10  152   72    2]
 [   0   20   49    9   13   26   17   16  421   79]
 [   1   21   32   18   12   18    9    5   38  180]]","              precision    recall  f1-score   support

           0       0.50      0.33      0.40       256
           1       0.68      0.60      0.64      2783
           2       0.64      0.73      0.68      2842
           3       0.65      0.66      0.66      1766
           4       0.74      0.71      0.73      2499
           5       0.49      0.40      0.44       256
           6       0.47      0.39      0.43       422
           7       0.49      0.54      0.51       282
           8       0.53      0.65      0.58       650
           9       0.50      0.54      0.52       334

    accuracy                           0.64     12090
   macro avg       0.57      0.55      0.56     12090
weighted avg       0.65      0.64      0.64     12090
"
0,MLP,818,"[5, 200, 0.0001, 1000, (100,), False]",0.7009925558312655,0.6931906798710079,0.692017950158101,0.7009925558312655,0.9089079632045914,"[0.2        0.74135447 0.75715801 0.77303754 0.81089744 0.03125
 0.45901639 0.27972028 0.53566009 0.59183673]","[0.00295858 0.084067   0.11316273 0.04510259 0.06326871 0.01233733
 0.01706251 0.00762453 0.00734844 0.01336511]","[[  52  147   10   13   31    2    1    0    4    0]
 [   7 2058  379   82  217    8    2    7    9    7]
 [   1  288 2142  220  131    8    9    5   12   13]
 [   0   35  310 1359   26    1   11    0    6   10]
 [   4  217  172   64 2024    0    2    5    2    6]
 [   0    7   11    3  125    8   36    8   13   45]
 [   1   25   42   33    9   95  196   18    6    2]
 [   0   12   21   17   18   12  122   80    2    2]
 [  20   32   67   18   33   15   13   36  353   72]
 [   2   20   36   16   17    5    3   11   30  203]]","              precision    recall  f1-score   support

           0       0.60      0.20      0.30       260
           1       0.72      0.74      0.73      2776
           2       0.67      0.76      0.71      2829
           3       0.74      0.77      0.76      1758
           4       0.77      0.81      0.79      2496
           5       0.05      0.03      0.04       256
           6       0.50      0.46      0.48       427
           7       0.47      0.28      0.35       286
           8       0.81      0.54      0.64       659
           9       0.56      0.59      0.58       343

    accuracy                           0.70     12090
   macro avg       0.59      0.52      0.54     12090
weighted avg       0.69      0.70      0.69     12090
"
0,MLP,818,"[5, 500, 0.0001, 1000, (100,), False]",0.6290322580645161,0.6257175963569531,0.6247083105546342,0.6290322580645161,0.8872490802308318,"[0.25390625 0.70072202 0.65739437 0.62933485 0.76726547 0.16475096
 0.25694444 0.28417266 0.48615385 0.45427729]","[0.00845023 0.13186695 0.09989189 0.05420579 0.06103286 0.00532589
 0.01604049 0.02345073 0.03234266 0.01616884]","[[  65  110   17    4   55    0    2    3    0    0]
 [  54 1941  311  121  255   11   25   30   14    8]
 [  14  471 1867  249  136   15   11   50   12   15]
 [   1  158  389 1107   48    3   11   21   10   11]
 [  17  335   87  103 1922   11    4   20    5    1]
 [   0   10   10    5   37   43   72    5   50   29]
 [   1   23   24   32    6    3  111  128   95    9]
 [   2   23   16   11   16    9   15   79  102    5]
 [   8   63   53   28   21    4   32   13  316  112]
 [   3   36   17    7   11    7   15    7   82  154]]","              precision    recall  f1-score   support

           0       0.39      0.25      0.31       256
           1       0.61      0.70      0.65      2770
           2       0.67      0.66      0.66      2840
           3       0.66      0.63      0.65      1759
           4       0.77      0.77      0.77      2505
           5       0.41      0.16      0.23       261
           6       0.37      0.26      0.30       432
           7       0.22      0.28      0.25       278
           8       0.46      0.49      0.47       650
           9       0.45      0.45      0.45       339

    accuracy                           0.63     12090
   macro avg       0.50      0.47      0.48     12090
weighted avg       0.63      0.63      0.62     12090
"
0,MLP,818,"[5, 2304, 0.0001, 1000, (100, 50), False]",0.5084367245657568,0.5313302914576462,0.5161932436149232,0.5084367245657568,0.805392461779417,"[0.22357724 0.56471854 0.54749387 0.5557442  0.5910004  0.
 0.24278846 0.19081272 0.35736196 0.33827893]","[0.03014184 0.09429094 0.08617517 0.09503051 0.1280075  0.00988844
 0.04034607 0.02752604 0.02482952 0.04305284]","[[  55  116   13   22   23    5    6    2    0    4]
 [ 187 1575  441  145  340   19   27    2    3   50]
 [  55  300 1562  468  322    4   43   10    1   88]
 [  27   67  159  982  440    5   29    6    7   45]
 [  29  381  127  237 1471   76  114    3    3   48]
 [   0    0    7    2   13    0  148   29   22   37]
 [   7    6    2   43   31    3  101   99   58   66]
 [  21    2    9    9    3    1    9   54  136   39]
 [  22    4   18   42   29    2   67  106  233  129]
 [   9    1   20   13   28    2   28   68   54  114]]","              precision    recall  f1-score   support

           0       0.13      0.22      0.17       246
           1       0.64      0.56      0.60      2789
           2       0.66      0.55      0.60      2853
           3       0.50      0.56      0.53      1767
           4       0.54      0.59      0.57      2489
           5       0.00      0.00      0.00       258
           6       0.18      0.24      0.20       416
           7       0.14      0.19      0.16       283
           8       0.45      0.36      0.40       652
           9       0.18      0.34      0.24       337

    accuracy                           0.51     12090
   macro avg       0.34      0.36      0.35     12090
weighted avg       0.53      0.51      0.52     12090
"
0,MLP,818,"[5, 5, 0.0001, 1000, (100, 50), False]",0.29553349875930524,0.27678618858519494,0.2776863993068602,0.29553349875930524,0.6470248595452864,"[0.         0.52405063 0.28541226 0.31769361 0.20015917 0.01171875
 0.1        0.04642857 0.22900763 0.12238806]","[0.         0.32053619 0.22881539 0.12149985 0.12707528 0.00405611
 0.01902314 0.00872142 0.02632269 0.02262867]","[[   0  129   75   16   38    0    0    0    1    0]
 [   0 1449  648  242  325    1   13    2   67   18]
 [   0 1192  810  339  383    1   31   10   55   17]
 [   0  474  451  562  256    5   12    1    5    3]
 [   0  695  590  611  503   35   47   10   18    4]
 [   0   57   63    6   30    3   19   14   52   12]
 [   0  103   90   20   46    4   42   38   53   24]
 [   0   98   44    2   28    1   27   13   25   42]
 [   0  143   77   16   52    1   52   18  150  146]
 [   0   98   79    2   59    0   21   10   25   41]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00       259
           1       0.33      0.52      0.40      2765
           2       0.28      0.29      0.28      2838
           3       0.31      0.32      0.31      1769
           4       0.29      0.20      0.24      2513
           5       0.06      0.01      0.02       256
           6       0.16      0.10      0.12       420
           7       0.11      0.05      0.07       280
           8       0.33      0.23      0.27       655
           9       0.13      0.12      0.13       335

    accuracy                           0.30     12090
   macro avg       0.20      0.18      0.18     12090
weighted avg       0.28      0.30      0.28     12090
"
0,MLP,818,"[5, 10, 0.0001, 1000, (100, 50), False]",0.3901571546732837,0.3889802366281887,0.3786690060151639,0.3901571546732837,0.7290271263344267,"[0.112      0.49620253 0.28121721 0.46010187 0.47338936 0.0234375
 0.06823529 0.01754386 0.65830721 0.16473988]","[0.02550676 0.24107239 0.11428881 0.09522426 0.1511834  0.01250634
 0.01183026 0.01846675 0.06662592 0.00579019]","[[  28   88   60   19   48    1    1    0    4    1]
 [ 119 1372  474  248  386   16   24   12  104   10]
 [  83 1035  804  306  459   17   19   15  106   15]
 [  35  309  139  813  357   24   25   41   18    6]
 [  28  540  243  313 1183   85    9   42   51    5]
 [   6   33   13   17   44    6    9   11  112    5]
 [   3   54   31   75   50    3   29   64  111    5]
 [   6   60   28    1   24    0   38    5  119    4]
 [  10   79   43    2   43    1    7   16  420   17]
 [  12   50   24    2   39    1    6   17  138   57]]","              precision    recall  f1-score   support

           0       0.08      0.11      0.10       250
           1       0.38      0.50      0.43      2765
           2       0.43      0.28      0.34      2859
           3       0.45      0.46      0.46      1767
           4       0.45      0.47      0.46      2499
           5       0.04      0.02      0.03       256
           6       0.17      0.07      0.10       425
           7       0.02      0.02      0.02       285
           8       0.36      0.66      0.46       638
           9       0.46      0.16      0.24       346

    accuracy                           0.39     12090
   macro avg       0.28      0.28      0.26     12090
weighted avg       0.39      0.39      0.38     12090
"
0,MLP,818,"[5, 20, 0.0001, 1000, (100, 50), False]",0.44177005789909013,0.4399694737036779,0.43816734346785163,0.44177005789909013,0.7791668753768795,"[0.0513834  0.53261261 0.47492938 0.34297052 0.5212893  0.05813953
 0.34375    0.11702128 0.44512195 0.31378299]","[0.01503759 0.16425121 0.2066321  0.08318807 0.11632035 0.01512847
 0.04077437 0.00906165 0.02387616 0.01021364]","[[  13  119   52   17   41    2    1    1    5    2]
 [  86 1478  568  193  327   22   49    5   27   20]
 [  46  663 1345  236  368   47   64    4   41   18]
 [   6  206  738  605  109   10   60    1    9   20]
 [  33  393  401  297 1310   10   46    7   12    4]
 [   0   12   37   36   64   15   48   16   29    1]
 [   2   51   38   39   36   29  143   17   33   28]
 [   2   28   26    5   27   12  106   33   36    7]
 [   2   23   34   31  113   21   68   52  292   20]
 [   1   35   19    5   29   26   34    4   81  107]]","              precision    recall  f1-score   support

           0       0.07      0.05      0.06       253
           1       0.49      0.53      0.51      2775
           2       0.41      0.47      0.44      2832
           3       0.41      0.34      0.37      1764
           4       0.54      0.52      0.53      2513
           5       0.08      0.06      0.07       258
           6       0.23      0.34      0.28       416
           7       0.24      0.12      0.16       282
           8       0.52      0.45      0.48       656
           9       0.47      0.31      0.38       341

    accuracy                           0.44     12090
   macro avg       0.35      0.32      0.33     12090
weighted avg       0.44      0.44      0.44     12090
"
0,MLP,818,"[5, 50, 0.0001, 1000, (100, 50), False]",0.5986765922249794,0.6012358891146853,0.5972650178893868,0.5986765922249794,0.863008067020324,"[0.1640625  0.58282429 0.71921182 0.60758777 0.68347339 0.27734375
 0.30331754 0.39007092 0.50923077 0.32634731]","[0.01208383 0.09960245 0.15095156 0.0601511  0.06016057 0.01394288
 0.01405554 0.01575203 0.03138112 0.02670977]","[[  42  154   14    6   22    5    1    2    8    2]
 [  56 1622  432  132  328   49   38   24   50   52]
 [  15  236 2044  305  108   27   18   13   29   47]
 [   2  120  460 1073   47   15   15    8    6   20]
 [  45  257  210  123 1708   27    6    4   75   44]
 [   1   13   26    1   22   71   40   17   54   11]
 [  10   26   82   26   12   12  128   74   40   12]
 [   2   44   36    2    1    0   29  110   53    5]
 [   5   36   73    4   20   13   12   35  331  121]
 [   7   41   63   22   17   17    5    9   44  109]]","              precision    recall  f1-score   support

           0       0.23      0.16      0.19       256
           1       0.64      0.58      0.61      2783
           2       0.59      0.72      0.65      2842
           3       0.63      0.61      0.62      1766
           4       0.75      0.68      0.71      2499
           5       0.30      0.28      0.29       256
           6       0.44      0.30      0.36       422
           7       0.37      0.39      0.38       282
           8       0.48      0.51      0.49       650
           9       0.26      0.33      0.29       334

    accuracy                           0.60     12090
   macro avg       0.47      0.46      0.46     12090
weighted avg       0.60      0.60      0.60     12090
"
0,MLP,818,"[5, 200, 0.0001, 1000, (100, 50), False]",0.6703060380479735,0.6580259663040605,0.6589076621031775,0.6703060380479735,0.8702959983351296,"[0.15384615 0.69560519 0.74726052 0.79692833 0.80849359 0.03515625
 0.34660422 0.22727273 0.37329287 0.38483965]","[0.006847   0.07762508 0.11316273 0.0544909  0.08338545 0.01926652
 0.01586213 0.00855642 0.01146006 0.01072614]","[[  40  158    9   14   36    3    0    0    0    0]
 [  32 1931  427   88  220   37   10    9   17    5]
 [   6  227 2114  250  135   46   26    3   18    4]
 [   0   32  275 1401   27    8   10    0    0    5]
 [  17  175  204   58 2018   16    1    2    3    2]
 [   3    8    4   10  194    9    9    1    4   14]
 [   3   18   41   42   21   81  148   15   41   17]
 [   4   12    9   26   34   10   77   65   36   13]
 [  15   77   47   19   61   16   48   64  246   66]
 [   1   16   32   56   72   11    4    7   12  132]]","              precision    recall  f1-score   support

           0       0.33      0.15      0.21       260
           1       0.73      0.70      0.71      2776
           2       0.67      0.75      0.71      2829
           3       0.71      0.80      0.75      1758
           4       0.72      0.81      0.76      2496
           5       0.04      0.04      0.04       256
           6       0.44      0.35      0.39       427
           7       0.39      0.23      0.29       286
           8       0.65      0.37      0.47       659
           9       0.51      0.38      0.44       343

    accuracy                           0.67     12090
   macro avg       0.52      0.46      0.48     12090
weighted avg       0.66      0.67      0.66     12090
"
0,MLP,818,"[5, 500, 0.0001, 1000, (100, 50), False]",0.5836228287841191,0.593809948886976,0.5863051049547994,0.5836228287841191,0.8541309351985378,"[0.27734375 0.6534296  0.63838028 0.56281978 0.6754491  0.17241379
 0.20833333 0.36330935 0.48923077 0.37168142]","[0.01428089 0.12703863 0.12454054 0.06669248 0.04507042 0.01175078
 0.01938583 0.03301727 0.02840909 0.02791252]","[[  71   79   15   16   38    4    8    3    6   16]
 [  69 1810  407  146  151   14   47   21   38   67]
 [   9  504 1813  298  113   15   14   44   20   10]
 [   4  187  435  990   77    3   19   28    6   10]
 [  41  284  163  163 1692   32   25   12   53   40]
 [   0   13   14   15   15   45   48   41   29   41]
 [   5   13   25   23    4    9   90  193   41   29]
 [   8   23   27    2   13   13    9  101   58   24]
 [  21   41   50   18    8   35   33   35  318   91]
 [  12   40   16    8   13   14   23   13   74  126]]","              precision    recall  f1-score   support

           0       0.30      0.28      0.29       256
           1       0.60      0.65      0.63      2770
           2       0.61      0.64      0.62      2840
           3       0.59      0.56      0.58      1759
           4       0.80      0.68      0.73      2505
           5       0.24      0.17      0.20       261
           6       0.28      0.21      0.24       432
           7       0.21      0.36      0.26       278
           8       0.49      0.49      0.49       650
           9       0.28      0.37      0.32       339

    accuracy                           0.58     12090
   macro avg       0.44      0.44      0.44     12090
weighted avg       0.59      0.58      0.59     12090
"
0,MLP,818,"[5, 2304, 0.0001, 1000, (200, 100, 50), False]",0.47832919768403637,0.4939389589654214,0.48318759133439954,0.47832919768403637,0.7874423210916848,"[0.17886179 0.58300466 0.47634069 0.38822864 0.61510647 0.
 0.24038462 0.14487633 0.41564417 0.37091988]","[0.02794664 0.07332545 0.12839667 0.11188608 0.1440475  0.01757945
 0.02869625 0.0226137  0.03313516 0.03241726]","[[  44  114   51   17   15    1    2    2    0    0]
 [ 127 1626  649  153  209    5    8    4    5    3]
 [  82  323 1359  487  517   14   21    9    9   32]
 [  47   84  226  686  591   17   25   18   27   46]
 [  66  127  226  289 1531  171   51    6   13    9]
 [   1    0    1   10    2    0  129   23   56   36]
 [   1    3    9   66   14    0  100  100   65   58]
 [   2   21    9   15    3    0   13   41  139   40]
 [   3    7   11   71   17    0   42   73  271  157]
 [   2    3    4   47   15    0   44   32   65  125]]","              precision    recall  f1-score   support

           0       0.12      0.18      0.14       246
           1       0.70      0.58      0.64      2789
           2       0.53      0.48      0.50      2853
           3       0.37      0.39      0.38      1767
           4       0.53      0.62      0.57      2489
           5       0.00      0.00      0.00       258
           6       0.23      0.24      0.24       416
           7       0.13      0.14      0.14       283
           8       0.42      0.42      0.42       652
           9       0.25      0.37      0.30       337

    accuracy                           0.48     12090
   macro avg       0.33      0.34      0.33     12090
weighted avg       0.49      0.48      0.48     12090
"
0,MLP,818,"[5, 5, 0.0001, 1000, (200, 100, 50), False]",0.2837055417700579,0.2654495744933049,0.26333984252403464,0.2837055417700579,0.6360194289983565,"[0.         0.53526221 0.25933756 0.26851328 0.23239156 0.00390625
 0.10952381 0.         0.14198473 0.04477612]","[0.         0.38412869 0.20179421 0.09882763 0.14221573 0.00253507
 0.01336761 0.00203218 0.02431132 0.02900893]","[[   0  136   55   14   47    0    1    0    1    5]
 [   0 1480  594  157  384    0    6    2   78   64]
 [   0 1315  736  243  428    0   11    4   54   47]
 [   0  618  370  475  268    3    9    5   14    7]
 [   0  735  542  537  584   27   36    6   32   14]
 [   0   99   41   25   33    1   18    0   26   13]
 [   0  186   62   25   54    0   46    4   28   15]
 [   0  105   52    0   47    0   19    0   22   35]
 [   0  221  106   17   45    0   32    0   93  141]
 [   0  167   45    2   56    0   24    3   23   15]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00       259
           1       0.29      0.54      0.38      2765
           2       0.28      0.26      0.27      2838
           3       0.32      0.27      0.29      1769
           4       0.30      0.23      0.26      2513
           5       0.03      0.00      0.01       256
           6       0.23      0.11      0.15       420
           7       0.00      0.00      0.00       280
           8       0.25      0.14      0.18       655
           9       0.04      0.04      0.04       335

    accuracy                           0.28     12090
   macro avg       0.17      0.16      0.16     12090
weighted avg       0.27      0.28      0.26     12090
"
0,MLP,818,"[5, 10, 0.0001, 1000, (200, 100, 50), False]",0.3401985111662531,0.3384147886278974,0.3375038885817462,0.3401985111662531,0.6565211826892497,"[0.072      0.3801085  0.32878629 0.37577816 0.43617447 0.00390625
 0.07529412 0.02105263 0.43573668 0.09537572]","[0.02086149 0.21887399 0.17170404 0.09493364 0.15337295 0.02087206
 0.0268324  0.02193986 0.05929095 0.01319823]","[[  18   84   54   31   40    3    8    2    5    5]
 [  85 1051  662  221  390   50   75   33  153   45]
 [  40  809  940  313  515   34   44   30   99   35]
 [  12  336  252  664  315   39   32   55   40   22]
 [  26  412  406  291 1090   93   36   53   69   23]
 [  10   35   26    9   66    1   47    4   54    4]
 [   4   62   68   69   52   11   32   36   84    7]
 [  13   95   23   24   14    1   12    6   93    4]
 [  36  151   50   13   52    7   39    2  278   10]
 [  21   57   44    9   27    9   20   44   82   33]]","              precision    recall  f1-score   support

           0       0.07      0.07      0.07       250
           1       0.34      0.38      0.36      2765
           2       0.37      0.33      0.35      2859
           3       0.40      0.38      0.39      1767
           4       0.43      0.44      0.43      2499
           5       0.00      0.00      0.00       256
           6       0.09      0.08      0.08       425
           7       0.02      0.02      0.02       285
           8       0.29      0.44      0.35       638
           9       0.18      0.10      0.12       346

    accuracy                           0.34     12090
   macro avg       0.22      0.22      0.22     12090
weighted avg       0.34      0.34      0.34     12090
"
0,MLP,818,"[5, 20, 0.0001, 1000, (200, 100, 50), False]",0.23424317617866006,0.054869865586266775,0.08891256868220952,0.23424317617866006,0.5486439957673882,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],"[[   0    0  253    0    0    0    0    0    0    0]
 [   0    0 2775    0    0    0    0    0    0    0]
 [   0    0 2832    0    0    0    0    0    0    0]
 [   0    0 1764    0    0    0    0    0    0    0]
 [   0    0 2513    0    0    0    0    0    0    0]
 [   0    0  258    0    0    0    0    0    0    0]
 [   0    0  416    0    0    0    0    0    0    0]
 [   0    0  282    0    0    0    0    0    0    0]
 [   0    0  656    0    0    0    0    0    0    0]
 [   0    0  341    0    0    0    0    0    0    0]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00       253
           1       0.00      0.00      0.00      2775
           2       0.23      1.00      0.38      2832
           3       0.00      0.00      0.00      1764
           4       0.00      0.00      0.00      2513
           5       0.00      0.00      0.00       258
           6       0.00      0.00      0.00       416
           7       0.00      0.00      0.00       282
           8       0.00      0.00      0.00       656
           9       0.00      0.00      0.00       341

    accuracy                           0.23     12090
   macro avg       0.02      0.10      0.04     12090
weighted avg       0.05      0.23      0.09     12090
"
0,MLP,818,"[5, 50, 0.0001, 1000, (200, 100, 50), False]",0.6214226633581472,0.6244504263763015,0.6192280741574765,0.6214226633581472,0.8692635918011142,"[0.23828125 0.5756378  0.71217452 0.60419026 0.73029212 0.26171875
 0.31516588 0.43971631 0.70769231 0.4491018 ]","[0.01512591 0.08241109 0.14673443 0.05240217 0.06954436 0.01174582
 0.01276997 0.00990854 0.03339161 0.02373256]","[[  61  117   32    7   29    2    1    0    3    4]
 [ 125 1602  419  118  348   43   25   12   52   39]
 [   8  195 2024  252  174   11   20    9   50   99]
 [   0   80  471 1067   61    5   54    2    2   24]
 [  33  279  199  106 1825   15    6    8   16   12]
 [   9   14   32    3   10   67   29    4   65   23]
 [   1   20   55   35   15   14  133   66   59   24]
 [   1   25   18    7   12    3    0  124   88    4]
 [   2   12   68    1    4   31    9   13  460   50]
 [   0   25   63   12   14   15    5    3   47  150]]","              precision    recall  f1-score   support

           0       0.25      0.24      0.25       256
           1       0.68      0.58      0.62      2783
           2       0.60      0.71      0.65      2842
           3       0.66      0.60      0.63      1766
           4       0.73      0.73      0.73      2499
           5       0.33      0.26      0.29       256
           6       0.47      0.32      0.38       422
           7       0.51      0.44      0.47       282
           8       0.55      0.71      0.62       650
           9       0.35      0.45      0.39       334

    accuracy                           0.62     12090
   macro avg       0.51      0.50      0.50     12090
weighted avg       0.62      0.62      0.62     12090
"
