,0,1,2,3,4,5,6,7,8,9,10,11
0,Linear,818,"[5, 10, 0.001, 0.2, False]",0.18866832092638544,0.22128937947982433,0.13290011438268673,0.18866832092638544,0.6587853448963442,"[0.1023622  0.00505051 0.01261388 0.75809199 0.21810865 0.
 0.09601874 0.36654804 0.25418569 0.05      ]","[0.052805   0.00493668 0.0115851  0.3566657  0.15679334 0.0670273
 0.04587156 0.11000085 0.09245167 0.0133617 ]","[[  26    1    3   43   65   32   16   13   54    1]
 [ 191   14   54  791  457  306  217  374  320   48]
 [ 174   31   36 1069  672  178  132  203  300   59]
 [  54    3    9 1335  158   97   50   22   20   13]
 [  35    3   11 1436  542   42   43  102  242   29]
 [  17    1    1   90   15    0   13  102   20    0]
 [  47    2    6  140   61   64   41   39   26    1]
 [  41    1    4    8   10   59   22  103   31    2]
 [  38    2    9  100   33    2   13  289  167    4]
 [  28    2   10    7   35   13   29  155   44   17]]","              precision    recall  f1-score   support

           0       0.04      0.10      0.06       254
           1       0.23      0.01      0.01      2772
           2       0.25      0.01      0.02      2854
           3       0.27      0.76      0.39      1761
           4       0.26      0.22      0.24      2485
           5       0.00      0.00      0.00       259
           6       0.07      0.10      0.08       427
           7       0.07      0.37      0.12       281
           8       0.14      0.25      0.18       657
           9       0.10      0.05      0.07       340

    accuracy                           0.19     12090
   macro avg       0.14      0.19      0.12     12090
weighted avg       0.22      0.19      0.13     12090
"
0,Linear,818,"[5, 20, 0.001, 0.2, False]",0.23234077750206783,0.30796840818333776,0.18103945139219554,0.23234077750206783,0.6703459178448684,"[0.27131783 0.05757467 0.02427868 0.8331422  0.27316103 0.08695652
 0.03791469 0.21505376 0.19512195 0.42105263]","[0.07640297 0.03243475 0.01027249 0.36149236 0.14537859 0.03843879
 0.0210833  0.07645415 0.06524401 0.04239019]","[[  70    8    7   52   61    0    9    6   20   25]
 [ 467  160   53  852  465   74   73  232  255  148]
 [ 310  120   69 1103  643   84   42  154  208  109]
 [  42   37   15 1453   70   44    6    4    3   70]
 [  51   23   11 1358  687   20   36   94  177   58]
 [   3    3    2   87   13   22   15   79   19   10]
 [  17   30    0  157   52   91   16   14   23   22]
 [   3   43    0   16   16   73   43   60   21    4]
 [   1   29    3  101   24   35   14  269  128   52]
 [  10    9    4   14   48   34    8   51   20  144]]","              precision    recall  f1-score   support

           0       0.07      0.27      0.11       258
           1       0.35      0.06      0.10      2779
           2       0.42      0.02      0.05      2842
           3       0.28      0.83      0.42      1744
           4       0.33      0.27      0.30      2515
           5       0.05      0.09      0.06       253
           6       0.06      0.04      0.05       422
           7       0.06      0.22      0.10       279
           8       0.15      0.20      0.17       656
           9       0.22      0.42      0.29       342

    accuracy                           0.23     12090
   macro avg       0.20      0.24      0.16     12090
weighted avg       0.31      0.23      0.18     12090
"
0,Linear,818,"[5, 50, 0.001, 0.2, False]",0.3590570719602978,0.4564071900413941,0.3581491008256279,0.3590570719602978,0.7623258729295804,"[0.40077821 0.10632184 0.3516561  0.63236135 0.35602723 0.13461538
 0.41882353 0.50526316 0.55828221 0.66472303]","[0.05104369 0.02869117 0.1026805  0.13064501 0.08850203 0.02975486
 0.1483069  0.05912749 0.0464242  0.03549843]","[[ 103   15   17   33   28    2   17   26    3   13]
 [ 327  296  377  284  334  121  452  291  191  111]
 [ 175  107  998  429  321   69  410  109  144   76]
 [  20   14   99 1106   75   38  330    0    2   65]
 [  64   96  331  519  889   12  343  124   70   49]
 [   2    5   13   18    8   35   49   31   84   15]
 [   2   11   31   22   31   67  178   56    3   24]
 [   0    0   23    0   13   29   56  144    3   17]
 [  11    6   35   39   29    9   57   55  364   47]
 [   3   13   24    7   10    5   16    6   31  228]]","              precision    recall  f1-score   support

           0       0.15      0.40      0.21       257
           1       0.53      0.11      0.18      2784
           2       0.51      0.35      0.42      2838
           3       0.45      0.63      0.53      1749
           4       0.51      0.36      0.42      2497
           5       0.09      0.13      0.11       260
           6       0.09      0.42      0.15       425
           7       0.17      0.51      0.26       285
           8       0.41      0.56      0.47       652
           9       0.35      0.66      0.46       343

    accuracy                           0.36     12090
   macro avg       0.33      0.41      0.32     12090
weighted avg       0.46      0.36      0.36     12090
"
0,Linear,818,"[5, 200, 0.001, 0.2, False]",0.5193548387096775,0.6175899633708957,0.5350976224023773,0.5193548387096775,0.8698223718838987,"[0.66929134 0.41759425 0.48588567 0.75950085 0.4890044  0.48207171
 0.42654028 0.43617021 0.54407295 0.66176471]","[0.0500169  0.04406233 0.07054883 0.23056067 0.05829596 0.02888757
 0.03728145 0.02498306 0.00629811 0.00612766]","[[ 170   14    5    2   46    0    9    5    3    0]
 [ 242 1163  262  449  298  133  113   95   16   14]
 [  83  251 1377  660  192  103  100   31   16   21]
 [  64   16  267 1339   11   35   13    4   10    4]
 [ 125   82   55  971 1223   18    4   18    1    4]
 [   1    6    1   59    5  121   15   35    6    2]
 [  22   17    3  153    1    3  180   28    9    6]
 [   0    0   26    1    3    6  121  123    0    2]
 [  26   12   19   78    1   28   56   61  358   19]
 [  29   12   15    8    2   16    4   18   11  225]]","              precision    recall  f1-score   support

           0       0.22      0.67      0.33       254
           1       0.74      0.42      0.53      2785
           2       0.68      0.49      0.57      2834
           3       0.36      0.76      0.49      1763
           4       0.69      0.49      0.57      2501
           5       0.26      0.48      0.34       251
           6       0.29      0.43      0.35       422
           7       0.29      0.44      0.35       282
           8       0.83      0.54      0.66       658
           9       0.76      0.66      0.71       340

    accuracy                           0.52     12090
   macro avg       0.51      0.54      0.49     12090
weighted avg       0.62      0.52      0.54     12090
"
0,Linear,818,"[5, 500, 0.001, 0.2, False]",0.49818031430934656,0.5972206499547451,0.5274708349021352,0.49818031430934656,0.8352444258321415,"[0.72332016 0.44843694 0.46286519 0.64786325 0.55560032 0.18461538
 0.36976744 0.16312057 0.4695122  0.57471264]","[0.06192447 0.04824326 0.06725051 0.11707789 0.0964821  0.11174979
 0.02212693 0.01880081 0.01128214 0.01660705]","[[ 183   13    6    3   47    0    1    0    0    0]
 [ 352 1248  333  337  345   81   23   13   25   26]
 [  93  207 1315  678  328  136   37    8   14   25]
 [  37   56  122 1137   53  316    5    7   16    6]
 [ 185  126  106  133 1379  538    4    0    2    9]
 [   6   10    4   10   91   48    2   25    4   60]
 [  17    4    0   22   12  171  159   10   12   23]
 [   2   25   10    1   13   12  155   46    1   17]
 [  29    4   17   20   23   49   31  146  308   29]
 [  12    4   24    6   15   19    0   13   55  200]]","              precision    recall  f1-score   support

           0       0.20      0.72      0.31       253
           1       0.74      0.45      0.56      2783
           2       0.68      0.46      0.55      2841
           3       0.48      0.65      0.55      1755
           4       0.60      0.56      0.58      2482
           5       0.04      0.18      0.06       260
           6       0.38      0.37      0.38       430
           7       0.17      0.16      0.17       282
           8       0.70      0.47      0.56       656
           9       0.51      0.57      0.54       348

    accuracy                           0.50     12090
   macro avg       0.45      0.46      0.43     12090
weighted avg       0.60      0.50      0.53     12090
"
0,Linear,818,"[5, 2304, 0.0001, 0.1, False]",0.6409429280397022,0.6901687710508981,0.6495046893223182,0.6409429280397022,0.9119900635548783,"[0.40944882 0.55707598 0.59627547 0.80366342 0.732507   0.53992395
 0.77934272 0.24738676 0.60121766 0.67771084]","[0.04376479 0.03865564 0.05809174 0.10354829 0.06987173 0.01767143
 0.04775377 0.00643904 0.01207032 0.01743494]","[[ 104   87    4   28   30    0    1    0    0    0]
 [ 288 1547  368  292  192    4   50   16    1   19]
 [  83  118 1697  510  302    2   99    0    7   28]
 [  30   20   75 1404   74   42   63    0    6   33]
 [  77  111   71  215 1832  117   49    0    0   29]
 [   0    0    2    0   57  142   16    9   26   11]
 [  13    4    0    9    8    4  332    0   36   20]
 [   0   20   10    1    1    2  158   71   11   13]
 [  19    0    2    9    0   34  109   37  395   52]
 [   8    0    5    7    6    4   12   14   51  225]]","              precision    recall  f1-score   support

           0       0.17      0.41      0.24       254
           1       0.81      0.56      0.66      2777
           2       0.76      0.60      0.67      2846
           3       0.57      0.80      0.67      1747
           4       0.73      0.73      0.73      2501
           5       0.40      0.54      0.46       263
           6       0.37      0.78      0.50       426
           7       0.48      0.25      0.33       287
           8       0.74      0.60      0.66       657
           9       0.52      0.68      0.59       332

    accuracy                           0.64     12090
   macro avg       0.56      0.59      0.55     12090
weighted avg       0.69      0.64      0.65     12090
"
0,Linear,818,"[5, 5, 0.0001, 0.1, False]",0.18304383788254755,0.22003636385160674,0.12118715383142432,0.18304383788254755,0.6503912258157304,"[0.09561753 0.03342919 0.05559465 0.85440181 0.03121248 0.00793651
 0.11190476 0.07829181 0.24505327 0.34131737]","[0.04257116 0.02277611 0.04963235 0.46481876 0.03482431 0.02914344
 0.04378749 0.05377255 0.07976909 0.09943858]","[[  24    9   23   88   11   10   12   13   34   27]
 [ 155   93  217 1099  111  108  172  223  209  395]
 [ 158  101  158 1462  139   98  150  135  204  237]
 [  46   12   36 1514   27   30   37   22   42    6]
 [  80   52   90 1685   78   46   81  101  185  101]
 [   5    1    5   84    3    2    4   17   67   64]
 [  19    8   27  206   12   16   47   27   42   16]
 [  19   11   25   19   11   16   20   22   63   75]
 [   8   14   24  122    8    5    9   58  161  248]
 [  14    4   12   31   12   16   26   39   66  114]]","              precision    recall  f1-score   support

           0       0.05      0.10      0.06       251
           1       0.30      0.03      0.06      2782
           2       0.26      0.06      0.09      2842
           3       0.24      0.85      0.37      1772
           4       0.19      0.03      0.05      2499
           5       0.01      0.01      0.01       252
           6       0.08      0.11      0.10       420
           7       0.03      0.08      0.05       281
           8       0.15      0.25      0.19       657
           9       0.09      0.34      0.14       334

    accuracy                           0.18     12090
   macro avg       0.14      0.19      0.11     12090
weighted avg       0.22      0.18      0.12     12090
"
0,Linear,818,"[5, 10, 0.0001, 0.1, False]",0.18163771712158808,0.22106563818318542,0.12196398471260973,0.18163771712158808,0.6561585963548298,"[0.07874016 0.00541126 0.00735809 0.80295287 0.18148893 0.
 0.07494145 0.38790036 0.1826484  0.04117647]","[0.0443562  0.00375617 0.00931139 0.39587569 0.12431026 0.0573916
 0.04167024 0.13159455 0.09525059 0.0133617 ]","[[  20    1    3   51   52   35   15   24   51    2]
 [ 159   15   45  929  364  257  198  443  312   50]
 [ 143   24   21 1217  533  159  118  260  318   61]
 [  52    1    6 1414  114   62   50   29   17   16]
 [  30    3    8 1492  451   35   38  132  270   26]
 [  15    1    1   94   10    0   13  108   17    0]
 [  40    2    4  174   46   52   32   46   30    1]
 [  35    0    4   12    9   62   19  109   31    0]
 [  33    1    7  106   31    2   13  343  120    1]
 [  18    2    8   14   35   15   22  169   43   14]]","              precision    recall  f1-score   support

           0       0.04      0.08      0.05       254
           1       0.30      0.01      0.01      2772
           2       0.20      0.01      0.01      2854
           3       0.26      0.80      0.39      1761
           4       0.27      0.18      0.22      2485
           5       0.00      0.00      0.00       259
           6       0.06      0.07      0.07       427
           7       0.07      0.39      0.11       281
           8       0.10      0.18      0.13       657
           9       0.08      0.04      0.05       340

    accuracy                           0.18     12090
   macro avg       0.14      0.18      0.10     12090
weighted avg       0.22      0.18      0.12     12090
"
0,Linear,818,"[5, 20, 0.0001, 0.1, False]",0.223904052936311,0.29448487576103927,0.1683101135685094,0.223904052936311,0.6596313972730404,"[0.24418605 0.04534005 0.02287122 0.85779817 0.23300199 0.06324111
 0.04028436 0.21863799 0.21493902 0.39766082]","[0.06347194 0.02878316 0.01038062 0.39667504 0.12835509 0.03252513
 0.01851217 0.08542884 0.07460206 0.04017705]","[[  63    6    8   62   51    0   11    7   22   28]
 [ 384  126   52  977  414   61   62  267  294  142]
 [ 259  101   65 1208  571   74   39  183  226  116]
 [  34   34   14 1496   52   39    5    5    5   60]
 [  43   22   12 1418  586   23   27  114  211   59]
 [   3    2    2   92   12   16   11   83   22   10]
 [  17   26    0  186   46   67   17   18   26   19]
 [   3   41    0   32   12   65   41   61   22    2]
 [   0   26    4  110   23   28   12  276  141   36]
 [   8   10    4   19   48   28    8   56   25  136]]","              precision    recall  f1-score   support

           0       0.08      0.24      0.12       258
           1       0.32      0.05      0.08      2779
           2       0.40      0.02      0.04      2842
           3       0.27      0.86      0.41      1744
           4       0.32      0.23      0.27      2515
           5       0.04      0.06      0.05       253
           6       0.07      0.04      0.05       422
           7       0.06      0.22      0.09       279
           8       0.14      0.21      0.17       656
           9       0.22      0.40      0.29       342

    accuracy                           0.22     12090
   macro avg       0.19      0.23      0.16     12090
weighted avg       0.29      0.22      0.17     12090
"
0,Linear,818,"[5, 50, 0.0001, 0.1, False]",0.3162944582299421,0.414665882935043,0.3049116202391517,0.3162944582299421,0.7331959796700227,"[0.35797665 0.08153736 0.31360113 0.65523156 0.23267922 0.1
 0.37176471 0.50175439 0.55828221 0.57434402]","[0.04994507 0.02181388 0.11111111 0.17135674 0.08099656 0.02612003
 0.14402057 0.06853028 0.05945095 0.03549843]","[[  92   10   20   32   27    5   18   28    7   18]
 [ 312  227  395  314  296  100  480  316  236  108]
 [ 181   81  890  503  301   51  407  139  195   90]
 [  21   12   88 1146   78   29  303    0    5   67]
 [  56   63  393  788  581   15  299  150   95   57]
 [   0    5   14   27    8   26   44   40   88    8]
 [   4   19   36   46   20   62  158   59    1   20]
 [   3    1   24    0   13   29   58  143    4   10]
 [   9    3   35   54   20   10   57   61  364   39]
 [   5    9   23    8   14    8   14   16   49  197]]","              precision    recall  f1-score   support

           0       0.13      0.36      0.20       257
           1       0.53      0.08      0.14      2784
           2       0.46      0.31      0.37      2838
           3       0.39      0.66      0.49      1749
           4       0.43      0.23      0.30      2497
           5       0.08      0.10      0.09       260
           6       0.09      0.37      0.14       425
           7       0.15      0.50      0.23       285
           8       0.35      0.56      0.43       652
           9       0.32      0.57      0.41       343

    accuracy                           0.32     12090
   macro avg       0.29      0.37      0.28     12090
weighted avg       0.41      0.32      0.30     12090
"
0,Linear,818,"[5, 200, 0.0001, 0.1, False]",0.4720430107526882,0.584384093555562,0.48647218591613794,0.4720430107526882,0.8446613885960462,"[0.64566929 0.3432675  0.42766408 0.7385139  0.44142343 0.4501992
 0.40047393 0.44326241 0.52279635 0.64117647]","[0.06192971 0.03707684 0.06979257 0.25631839 0.07362603 0.02728271
 0.03599589 0.03277439 0.00874738 0.00646809]","[[ 164    7    5    4   50    0    8   10    5    1]
 [ 290  956  269  528  341  116  106  139   24   16]
 [ 106  218 1212  726  274  104   88   55   24   27]
 [  85   11  266 1302   21   38   15    4   11   10]
 [ 145   75   45 1075 1104   13    7   28    3    6]
 [   2    3    0   59    8  113   17   36   11    2]
 [  32   13    2  160    2    1  169   28   14    1]
 [   4    0   26    1    5    7  111  125    0    3]
 [  32    9   22   90    1   24   62   64  344   10]
 [  37    9   11    4    4   20    6   23    8  218]]","              precision    recall  f1-score   support

           0       0.18      0.65      0.28       254
           1       0.73      0.34      0.47      2785
           2       0.65      0.43      0.52      2834
           3       0.33      0.74      0.46      1763
           4       0.61      0.44      0.51      2501
           5       0.26      0.45      0.33       251
           6       0.29      0.40      0.33       422
           7       0.24      0.44      0.31       282
           8       0.77      0.52      0.62       658
           9       0.74      0.64      0.69       340

    accuracy                           0.47     12090
   macro avg       0.48      0.51      0.45     12090
weighted avg       0.58      0.47      0.49     12090
"
0,Linear,818,"[5, 500, 0.0001, 0.1, False]",0.4441687344913151,0.5605826208459643,0.4789521461345955,0.4441687344913151,0.8137602172738522,"[0.68379447 0.3877111  0.42837029 0.57378917 0.47018533 0.18846154
 0.36511628 0.15602837 0.44817073 0.52586207]","[0.0719777  0.04749114 0.0726565  0.11688437 0.10813905 0.13727811
 0.02495712 0.02091802 0.01093231 0.01873616]","[[ 173   20    5    7   45    0    2    1    0    0]
 [ 416 1079  343  374  339  109   29   19   31   44]
 [ 117  195 1217  592  426  200   40    8   20   26]
 [  44   64  124 1007   90  387    8    8   14    9]
 [ 205  124  131  179 1167  656    6    1    3   10]
 [   6    4    6    9   75   49   12   39    5   55]
 [  18    5    2   23   11  173  157    9    6   26]
 [   4   21   11    0   15   12  154   44    1   20]
 [  28    4   25   13   17   66   40  139  294   30]
 [  14    5   25   11   21   21    0   23   45  183]]","              precision    recall  f1-score   support

           0       0.17      0.68      0.27       253
           1       0.71      0.39      0.50      2783
           2       0.64      0.43      0.51      2841
           3       0.45      0.57      0.51      1755
           4       0.53      0.47      0.50      2482
           5       0.03      0.19      0.05       260
           6       0.35      0.37      0.36       430
           7       0.15      0.16      0.15       282
           8       0.70      0.45      0.55       656
           9       0.45      0.53      0.49       348

    accuracy                           0.44     12090
   macro avg       0.42      0.42      0.39     12090
weighted avg       0.56      0.44      0.48     12090
"
0,Linear,818,"[5, 2304, 0.0001, 0.2, False]",0.6818031430934657,0.715310632086132,0.6868334129159549,0.6818031430934657,0.920112206168682,"[0.4015748  0.61433201 0.64652143 0.83972524 0.7764894  0.52471483
 0.78169014 0.2369338  0.62404871 0.71385542]","[0.03430213 0.04305809 0.05722631 0.09068936 0.05808739 0.01564217
 0.03943759 0.00508345 0.01172046 0.01505358]","[[ 102   93    3   26   29    0    1    0    0    0]
 [ 226 1706  358  258  157    6   32   13    2   19]
 [  59  145 1840  466  241    1   67    0    9   18]
 [  18   22   79 1467   48   41   41    0    5   26]
 [  67  108   72  163 1942  101   25    0    0   23]
 [   0    0    2    0   63  138   18    8   24   10]
 [  13    6    0    9    9    3  333    0   34   19]
 [   0   26    7    0    0    2  160   68   14   10]
 [  16    1    2    8    2   28  103   35  410   52]
 [   7    0    6    8    8    3   13    4   46  237]]","              precision    recall  f1-score   support

           0       0.20      0.40      0.27       254
           1       0.81      0.61      0.70      2777
           2       0.78      0.65      0.71      2846
           3       0.61      0.84      0.71      1747
           4       0.78      0.78      0.78      2501
           5       0.43      0.52      0.47       263
           6       0.42      0.78      0.55       426
           7       0.53      0.24      0.33       287
           8       0.75      0.62      0.68       657
           9       0.57      0.71      0.64       332

    accuracy                           0.68     12090
   macro avg       0.59      0.62      0.58     12090
weighted avg       0.72      0.68      0.69     12090
"
0,Linear,818,"[5, 5, 0.0001, 0.2, False]",0.18875103391232423,0.22032478877447795,0.13643994640293183,0.18875103391232423,0.6597259335001314,"[0.09163347 0.04349389 0.07178044 0.82336343 0.04161665 0.01190476
 0.1547619  0.11743772 0.25570776 0.30538922]","[0.04958189 0.02965191 0.0625     0.41761969 0.05380044 0.03708397
 0.04481577 0.06046236 0.07653284 0.08429738]","[[  23   10   30   65   17   13   19   21   31   22]
 [ 193  121  268  954  175  144  153  249  194  331]
 [ 173  130  204 1296  212  125  159  139  196  208]
 [  51   18   49 1459   52   34   48   19   37    5]
 [  94   72  115 1604  104   58   90  103  178   81]
 [   4    1    7   79    4    3    5   24   79   46]
 [  23    8   37  169   18   20   65   26   41   13]
 [  19   16   28   14   11   19   17   33   58   66]
 [   9   15   28  109   13    6    8   82  168  219]
 [  21    6   16   19   14   20   24   51   61  102]]","              precision    recall  f1-score   support

           0       0.04      0.09      0.05       251
           1       0.30      0.04      0.08      2782
           2       0.26      0.07      0.11      2842
           3       0.25      0.82      0.39      1772
           4       0.17      0.04      0.07      2499
           5       0.01      0.01      0.01       252
           6       0.11      0.15      0.13       420
           7       0.04      0.12      0.06       281
           8       0.16      0.26      0.20       657
           9       0.09      0.31      0.14       334

    accuracy                           0.19     12090
   macro avg       0.14      0.19      0.12     12090
weighted avg       0.22      0.19      0.14     12090
"
0,Linear,818,"[5, 10, 0.0001, 0.2, False]",0.18866832092638544,0.22128937947982433,0.13290011438268673,0.18866832092638544,0.6587853448963442,"[0.1023622  0.00505051 0.01261388 0.75809199 0.21810865 0.
 0.09601874 0.36654804 0.25418569 0.05      ]","[0.052805   0.00493668 0.0115851  0.3566657  0.15679334 0.0670273
 0.04587156 0.11000085 0.09245167 0.0133617 ]","[[  26    1    3   43   65   32   16   13   54    1]
 [ 191   14   54  791  457  306  217  374  320   48]
 [ 174   31   36 1069  672  178  132  203  300   59]
 [  54    3    9 1335  158   97   50   22   20   13]
 [  35    3   11 1436  542   42   43  102  242   29]
 [  17    1    1   90   15    0   13  102   20    0]
 [  47    2    6  140   61   64   41   39   26    1]
 [  41    1    4    8   10   59   22  103   31    2]
 [  38    2    9  100   33    2   13  289  167    4]
 [  28    2   10    7   35   13   29  155   44   17]]","              precision    recall  f1-score   support

           0       0.04      0.10      0.06       254
           1       0.23      0.01      0.01      2772
           2       0.25      0.01      0.02      2854
           3       0.27      0.76      0.39      1761
           4       0.26      0.22      0.24      2485
           5       0.00      0.00      0.00       259
           6       0.07      0.10      0.08       427
           7       0.07      0.37      0.12       281
           8       0.14      0.25      0.18       657
           9       0.10      0.05      0.07       340

    accuracy                           0.19     12090
   macro avg       0.14      0.19      0.12     12090
weighted avg       0.22      0.19      0.13     12090
"
0,Linear,818,"[5, 20, 0.0001, 0.2, False]",0.23234077750206783,0.30796840818333776,0.18103945139219554,0.23234077750206783,0.6703459178448684,"[0.27131783 0.05757467 0.02427868 0.8331422  0.27316103 0.08695652
 0.03791469 0.21505376 0.19512195 0.42105263]","[0.07640297 0.03243475 0.01027249 0.36149236 0.14537859 0.03843879
 0.0210833  0.07645415 0.06524401 0.04239019]","[[  70    8    7   52   61    0    9    6   20   25]
 [ 467  160   53  852  465   74   73  232  255  148]
 [ 310  120   69 1103  643   84   42  154  208  109]
 [  42   37   15 1453   70   44    6    4    3   70]
 [  51   23   11 1358  687   20   36   94  177   58]
 [   3    3    2   87   13   22   15   79   19   10]
 [  17   30    0  157   52   91   16   14   23   22]
 [   3   43    0   16   16   73   43   60   21    4]
 [   1   29    3  101   24   35   14  269  128   52]
 [  10    9    4   14   48   34    8   51   20  144]]","              precision    recall  f1-score   support

           0       0.07      0.27      0.11       258
           1       0.35      0.06      0.10      2779
           2       0.42      0.02      0.05      2842
           3       0.28      0.83      0.42      1744
           4       0.33      0.27      0.30      2515
           5       0.05      0.09      0.06       253
           6       0.06      0.04      0.05       422
           7       0.06      0.22      0.10       279
           8       0.15      0.20      0.17       656
           9       0.22      0.42      0.29       342

    accuracy                           0.23     12090
   macro avg       0.20      0.24      0.16     12090
weighted avg       0.31      0.23      0.18     12090
"
0,Linear,818,"[5, 50, 0.0001, 0.2, False]",0.3590570719602978,0.4564071900413941,0.3581491008256279,0.3590570719602978,0.7623258729295804,"[0.40077821 0.10632184 0.3516561  0.63236135 0.35602723 0.13461538
 0.41882353 0.50526316 0.55828221 0.66472303]","[0.05104369 0.02869117 0.1026805  0.13064501 0.08850203 0.02975486
 0.1483069  0.05912749 0.0464242  0.03549843]","[[ 103   15   17   33   28    2   17   26    3   13]
 [ 327  296  377  284  334  121  452  291  191  111]
 [ 175  107  998  429  321   69  410  109  144   76]
 [  20   14   99 1106   75   38  330    0    2   65]
 [  64   96  331  519  889   12  343  124   70   49]
 [   2    5   13   18    8   35   49   31   84   15]
 [   2   11   31   22   31   67  178   56    3   24]
 [   0    0   23    0   13   29   56  144    3   17]
 [  11    6   35   39   29    9   57   55  364   47]
 [   3   13   24    7   10    5   16    6   31  228]]","              precision    recall  f1-score   support

           0       0.15      0.40      0.21       257
           1       0.53      0.11      0.18      2784
           2       0.51      0.35      0.42      2838
           3       0.45      0.63      0.53      1749
           4       0.51      0.36      0.42      2497
           5       0.09      0.13      0.11       260
           6       0.09      0.42      0.15       425
           7       0.17      0.51      0.26       285
           8       0.41      0.56      0.47       652
           9       0.35      0.66      0.46       343

    accuracy                           0.36     12090
   macro avg       0.33      0.41      0.32     12090
weighted avg       0.46      0.36      0.36     12090
"
0,Linear,818,"[5, 200, 0.0001, 0.2, False]",0.5193548387096775,0.6175899633708957,0.5350976224023773,0.5193548387096775,0.8698223718838987,"[0.66929134 0.41759425 0.48588567 0.75950085 0.4890044  0.48207171
 0.42654028 0.43617021 0.54407295 0.66176471]","[0.0500169  0.04406233 0.07054883 0.23056067 0.05829596 0.02888757
 0.03728145 0.02498306 0.00629811 0.00612766]","[[ 170   14    5    2   46    0    9    5    3    0]
 [ 242 1163  262  449  298  133  113   95   16   14]
 [  83  251 1377  660  192  103  100   31   16   21]
 [  64   16  267 1339   11   35   13    4   10    4]
 [ 125   82   55  971 1223   18    4   18    1    4]
 [   1    6    1   59    5  121   15   35    6    2]
 [  22   17    3  153    1    3  180   28    9    6]
 [   0    0   26    1    3    6  121  123    0    2]
 [  26   12   19   78    1   28   56   61  358   19]
 [  29   12   15    8    2   16    4   18   11  225]]","              precision    recall  f1-score   support

           0       0.22      0.67      0.33       254
           1       0.74      0.42      0.53      2785
           2       0.68      0.49      0.57      2834
           3       0.36      0.76      0.49      1763
           4       0.69      0.49      0.57      2501
           5       0.26      0.48      0.34       251
           6       0.29      0.43      0.35       422
           7       0.29      0.44      0.35       282
           8       0.83      0.54      0.66       658
           9       0.76      0.66      0.71       340

    accuracy                           0.52     12090
   macro avg       0.51      0.54      0.49     12090
weighted avg       0.62      0.52      0.54     12090
"
0,Linear,818,"[5, 500, 0.0001, 0.2, False]",0.49818031430934656,0.5972206499547451,0.5274708349021352,0.49818031430934656,0.8352444258321415,"[0.72332016 0.44843694 0.46286519 0.64786325 0.55560032 0.18461538
 0.36976744 0.16312057 0.4695122  0.57471264]","[0.06192447 0.04824326 0.06725051 0.11707789 0.0964821  0.11174979
 0.02212693 0.01880081 0.01128214 0.01660705]","[[ 183   13    6    3   47    0    1    0    0    0]
 [ 352 1248  333  337  345   81   23   13   25   26]
 [  93  207 1315  678  328  136   37    8   14   25]
 [  37   56  122 1137   53  316    5    7   16    6]
 [ 185  126  106  133 1379  538    4    0    2    9]
 [   6   10    4   10   91   48    2   25    4   60]
 [  17    4    0   22   12  171  159   10   12   23]
 [   2   25   10    1   13   12  155   46    1   17]
 [  29    4   17   20   23   49   31  146  308   29]
 [  12    4   24    6   15   19    0   13   55  200]]","              precision    recall  f1-score   support

           0       0.20      0.72      0.31       253
           1       0.74      0.45      0.56      2783
           2       0.68      0.46      0.55      2841
           3       0.48      0.65      0.55      1755
           4       0.60      0.56      0.58      2482
           5       0.04      0.18      0.06       260
           6       0.38      0.37      0.38       430
           7       0.17      0.16      0.17       282
           8       0.70      0.47      0.56       656
           9       0.51      0.57      0.54       348

    accuracy                           0.50     12090
   macro avg       0.45      0.46      0.43     12090
weighted avg       0.60      0.50      0.53     12090
"
0,Linear,702,"[4, 2304, 0.001, 0.1, False]",0.822425952045134,0.836032337454829,0.8251306336250944,0.822425952045134,0.956544886816249,"[0.70748299 0.8107275  0.7875895  0.94007859 0.84543011 0.68965517
 0.82008368 0.62804878 0.76549865 0.88181818]","[0.01094628 0.03127286 0.02807536 0.05023057 0.03409497 0.01886249
 0.01722376 0.00418712 0.00818574 0.00451237]","[[ 104   32    1    3    7    0    0    0    0    0]
 [  28 1315  117   53   79   14    7    0    4    5]
 [   9   41 1320  197   83   17    1    2    4    2]
 [   8    5    7  957   15    5   11    2    5    3]
 [  25   52   24   46 1258   70    6    1    0    6]
 [   0    0    1    0    0  100   41    1    1    1]
 [   1    9    0    1    1    2  196   22    5    2]
 [   0   29    0    0    1    1    4  103   26    0]
 [   5    0    1    3    3   15   47    1  284   12]
 [   0    3    1    2    2    7    1    0   10  194]]","              precision    recall  f1-score   support

           0       0.58      0.71      0.64       147
           1       0.88      0.81      0.85      1622
           2       0.90      0.79      0.84      1676
           3       0.76      0.94      0.84      1018
           4       0.87      0.85      0.86      1488
           5       0.43      0.69      0.53       145
           6       0.62      0.82      0.71       239
           7       0.78      0.63      0.70       164
           8       0.84      0.77      0.80       371
           9       0.86      0.88      0.87       220

    accuracy                           0.82      7090
   macro avg       0.75      0.79      0.76      7090
weighted avg       0.84      0.82      0.83      7090
"
